,video_path,frame_idx,cord_1_x,cord_1_y,cord_2_x,cord_2_y,cord_3_x,cord_3_y
7776,games\10\10_13.mp4,27,806,175,796,143,784,118
7777,games\10\10_13.mp4,28,796,143,784,118,776,100
7778,games\10\10_13.mp4,29,784,118,776,100,753,70
7779,games\10\10_13.mp4,30,776,100,753,70,750,50
7780,games\10\10_13.mp4,31,753,70,750,50,739,33
7781,games\10\10_13.mp4,32,750,50,739,33,723,20
7782,games\10\10_13.mp4,33,739,33,723,20,715,4
7783,games\10\10_13.mp4,34,723,20,715,4,712,10
7784,games\10\10_13.mp4,35,715,4,712,10,0,0
7785,games\10\10_13.mp4,36,712,10,0,0,0,0
7786,games\10\10_13.mp4,37,0,0,0,0,0,0
7787,games\10\10_13.mp4,38,0,0,0,0,0,0
7788,games\10\10_13.mp4,39,0,0,0,0,0,0
7789,games\10\10_13.mp4,40,0,0,0,0,0,0
7790,games\10\10_13.mp4,41,0,0,0,0,0,0
7791,games\10\10_13.mp4,42,0,0,0,0,0,0
7792,games\10\10_13.mp4,43,0,0,0,0,0,0
7793,games\10\10_13.mp4,44,0,0,0,0,0,0
7794,games\10\10_13.mp4,45,0,0,0,0,0,0
7795,games\10\10_13.mp4,46,0,0,0,0,0,0
7796,games\10\10_13.mp4,47,0,0,0,0,0,0
7797,games\10\10_13.mp4,48,0,0,0,0,571,15
7798,games\10\10_13.mp4,49,0,0,571,15,563,30
7799,games\10\10_13.mp4,50,571,15,563,30,555,40
7800,games\10\10_13.mp4,51,563,30,555,40,545,64
7801,games\10\10_13.mp4,52,555,40,545,64,539,78
7802,games\10\10_13.mp4,53,545,64,539,78,532,98
7803,games\10\10_13.mp4,54,539,78,532,98,524,121
7804,games\10\10_13.mp4,55,532,98,524,121,515,137
7805,games\10\10_13.mp4,56,524,121,515,137,508,163
7806,games\10\10_13.mp4,57,515,137,508,163,502,188
7807,games\10\10_13.mp4,58,508,163,502,188,494,216
7808,games\10\10_13.mp4,59,502,188,494,216,492,242
7809,games\10\10_13.mp4,60,494,216,492,242,484,266
7810,games\10\10_13.mp4,61,492,242,484,266,483,299
7811,games\10\10_13.mp4,62,484,266,483,299,481,317
7812,games\10\10_13.mp4,63,483,299,481,317,534,327
7813,games\10\10_13.mp4,64,481,317,534,327,603,340
7814,games\10\10_13.mp4,65,534,327,603,340,659,348
7815,games\10\10_13.mp4,66,603,340,659,348,712,356
7816,games\10\10_13.mp4,67,659,348,712,356,752,362
7817,games\10\10_13.mp4,68,712,356,752,362,788,368
7818,games\10\10_13.mp4,69,752,362,788,368,828,382
7819,games\10\10_13.mp4,70,788,368,828,382,868,399
7820,games\10\10_13.mp4,71,828,382,868,399,894,408
7821,games\10\10_13.mp4,72,868,399,894,408,918,418
7822,games\10\10_13.mp4,73,894,408,918,418,953,441
7823,games\10\10_13.mp4,74,918,418,953,441,977,458
7824,games\10\10_13.mp4,75,953,441,977,458,1001,472
7825,games\10\10_13.mp4,76,977,458,1001,472,1019,486
7826,games\10\10_13.mp4,77,1001,472,1019,486,1038,506
7827,games\10\10_13.mp4,78,1019,486,1038,506,1056,516
7828,games\10\10_13.mp4,79,1038,506,1056,516,1057,501
7829,games\10\10_13.mp4,80,1056,516,1057,501,1062,455
7830,games\10\10_13.mp4,81,1057,501,1062,455,1062,427
7831,games\10\10_13.mp4,82,1062,455,1062,427,1068,393
7832,games\10\10_13.mp4,83,1062,427,1068,393,1065,356
7833,games\10\10_13.mp4,84,1068,393,1065,356,1072,322
7834,games\10\10_13.mp4,85,1065,356,1072,322,1072,302
7835,games\10\10_13.mp4,86,1072,322,1072,302,1073,274
7836,games\10\10_13.mp4,87,1072,302,1073,274,1080,237
7837,games\10\10_13.mp4,88,1073,274,1080,237,1076,216
7838,games\10\10_13.mp4,89,1080,237,1076,216,1083,189
7839,games\10\10_13.mp4,90,1076,216,1083,189,1088,163
7840,games\10\10_13.mp4,91,1083,189,1088,163,1092,137
7841,games\10\10_13.mp4,92,1088,163,1092,137,1092,114
7842,games\10\10_13.mp4,93,1092,137,1092,114,1100,95
7843,games\10\10_13.mp4,94,1092,114,1100,95,1107,75
7844,games\10\10_13.mp4,95,1100,95,1107,75,1110,52
7845,games\10\10_13.mp4,96,1107,75,1110,52,1113,32
7846,games\10\10_13.mp4,97,1110,52,1113,32,1115,16
7847,games\10\10_14.mp4,0,0,0,0,0,0,0
7848,games\10\10_14.mp4,1,0,0,0,0,0,0
7849,games\10\10_14.mp4,2,0,0,0,0,0,0
7850,games\10\10_14.mp4,3,0,0,0,0,0,0
7851,games\10\10_14.mp4,4,0,0,0,0,0,0
7852,games\10\10_14.mp4,5,0,0,0,0,0,0
7853,games\10\10_14.mp4,6,0,0,0,0,0,0
7854,games\10\10_14.mp4,7,0,0,0,0,0,0
7855,games\10\10_14.mp4,8,0,0,0,0,0,0
7856,games\10\10_14.mp4,9,0,0,0,0,0,0
7857,games\10\10_14.mp4,10,0,0,0,0,612,40
7858,games\10\10_14.mp4,11,0,0,612,40,776,80
7859,games\10\10_14.mp4,12,612,40,776,80,844,101
7860,games\10\10_14.mp4,13,776,80,844,101,900,128
7861,games\10\10_14.mp4,14,844,101,900,128,953,154
7862,games\10\10_14.mp4,15,900,128,953,154,1001,175
7863,games\10\10_14.mp4,16,953,154,1001,175,1038,192
7864,games\10\10_14.mp4,17,1001,175,1038,192,1078,222
7865,games\10\10_14.mp4,18,1038,192,1078,222,1105,237
7866,games\10\10_14.mp4,19,1078,222,1105,237,1144,260
7867,games\10\10_14.mp4,20,1105,237,1144,260,1169,288
7868,games\10\10_14.mp4,21,1144,260,1169,288,1195,316
7869,games\10\10_14.mp4,22,1169,288,1195,316,1216,334
7870,games\10\10_14.mp4,23,1195,316,1216,334,1236,351
7871,games\10\10_14.mp4,24,1216,334,1236,351,1264,379
7872,games\10\10_14.mp4,25,1236,351,1264,379,1286,405
7873,games\10\10_14.mp4,26,1264,379,1286,405,1299,427
7874,games\10\10_14.mp4,27,1286,405,1299,427,1316,447
7875,games\10\10_14.mp4,28,1299,427,1316,447,1323,458
7876,games\10\10_14.mp4,29,1316,447,1323,458,1313,430
7877,games\10\10_14.mp4,30,1323,458,1313,430,1307,410
7878,games\10\10_14.mp4,31,1313,430,1307,410,1297,393
7879,games\10\10_14.mp4,32,1307,410,1297,393,1286,374
7880,games\10\10_14.mp4,33,1297,393,1286,374,1272,354
7881,games\10\10_14.mp4,34,1286,374,1272,354,1262,342
7882,games\10\10_14.mp4,35,1272,354,1262,342,1252,328
7883,games\10\10_14.mp4,36,1262,342,1252,328,1244,314
7884,games\10\10_14.mp4,37,1252,328,1244,314,1228,303
7885,games\10\10_14.mp4,38,1244,314,1228,303,1222,290
7886,games\10\10_14.mp4,39,1228,303,1222,290,1211,280
7887,games\10\10_14.mp4,40,1222,290,1211,280,1198,273
7888,games\10\10_14.mp4,41,1211,280,1198,273,1192,265
7889,games\10\10_14.mp4,42,1198,273,1192,265,1177,259
7890,games\10\10_14.mp4,43,1192,265,1177,259,1169,253
7891,games\10\10_14.mp4,44,1177,259,1169,253,1161,251
7892,games\10\10_14.mp4,45,1169,253,1161,251,1148,246
7893,games\10\10_14.mp4,46,1161,251,1148,246,1139,246
7894,games\10\10_14.mp4,47,1148,246,1139,246,1128,246
7895,games\10\10_14.mp4,48,1139,246,1128,246,1115,246
7896,games\10\10_14.mp4,49,1128,246,1115,246,1110,249
7897,games\10\10_14.mp4,50,1115,246,1110,249,1096,254
7898,games\10\10_14.mp4,51,1110,249,1096,254,1084,260
7899,games\10\10_14.mp4,52,1096,254,1084,260,1072,263
7900,games\10\10_14.mp4,53,1084,260,1072,263,1065,271
7901,games\10\10_14.mp4,54,1072,263,1065,271,1052,282
7902,games\10\10_14.mp4,55,1065,271,1052,282,1041,291
7903,games\10\10_14.mp4,56,1052,282,1041,291,1030,303
7904,games\10\10_14.mp4,57,1041,291,1030,303,1019,316
7905,games\10\10_14.mp4,58,1030,303,1019,316,1008,331
7906,games\10\10_14.mp4,59,1019,316,1008,331,1001,333
7907,games\10\10_14.mp4,60,1008,331,1001,333,1004,314
7908,games\10\10_14.mp4,61,1001,333,1004,314,1014,286
7909,games\10\10_14.mp4,62,1004,314,1014,286,1022,262
7910,games\10\10_14.mp4,63,1014,286,1022,262,1030,239
7911,games\10\10_14.mp4,64,1022,262,1030,239,1040,217
7912,games\10\10_14.mp4,65,1030,239,1040,217,1051,194
7913,games\10\10_14.mp4,66,1040,217,1051,194,1051,180
7914,games\10\10_14.mp4,67,1051,194,1051,180,1064,155
7915,games\10\10_14.mp4,68,1051,180,1064,155,1072,145
7916,games\10\10_14.mp4,69,1064,155,1072,145,1083,131
7917,games\10\10_14.mp4,70,1072,145,1083,131,1092,115
7918,games\10\10_14.mp4,71,1083,131,1092,115,1100,104
7919,games\10\10_14.mp4,72,1092,115,1100,104,1112,95
7920,games\10\10_14.mp4,73,1100,104,1112,95,1118,89
7921,games\10\10_14.mp4,74,1112,95,1118,89,1124,75
7922,games\10\10_14.mp4,75,1118,89,1124,75,1134,70
7923,games\10\10_14.mp4,76,1124,75,1134,70,1148,67
7924,games\10\10_14.mp4,77,1134,70,1148,67,1153,64
7925,games\10\10_14.mp4,78,1148,67,1153,64,1160,63
7926,games\10\10_14.mp4,79,1153,64,1160,63,1171,63
7927,games\10\10_14.mp4,80,1160,63,1171,63,1177,64
7928,games\10\10_14.mp4,81,1171,63,1177,64,1187,67
7929,games\10\10_14.mp4,82,1177,64,1187,67,1193,69
7930,games\10\10_14.mp4,83,1187,67,1193,69,1204,75
7931,games\10\10_14.mp4,84,1193,69,1204,75,1216,84
7932,games\10\10_14.mp4,85,1204,75,1216,84,1222,89
7933,games\10\10_14.mp4,86,1216,84,1222,89,1230,94
7934,games\10\10_14.mp4,87,1222,89,1230,94,1241,104
7935,games\10\10_14.mp4,88,1230,94,1241,104,1244,115
7936,games\10\10_14.mp4,89,1241,104,1244,115,1251,128
7937,games\10\10_14.mp4,90,1244,115,1251,128,1264,140
7938,games\10\10_14.mp4,91,1251,128,1264,140,1270,158
7939,games\10\10_14.mp4,92,1264,140,1270,158,1276,174
7940,games\10\10_14.mp4,93,1270,158,1276,174,1288,189
7941,games\10\10_14.mp4,94,1276,174,1288,189,1297,205
7942,games\10\10_14.mp4,95,1288,189,1297,205,1304,225
7943,games\10\10_14.mp4,96,1297,205,1304,225,1315,245
7944,games\10\10_14.mp4,97,1304,225,1315,245,1323,265
7945,games\10\10_14.mp4,98,1315,245,1323,265,1326,286
7946,games\10\10_14.mp4,99,1323,265,1326,286,1334,313
7947,games\10\10_14.mp4,100,1326,286,1334,313,1342,331
7948,games\10\10_14.mp4,101,1334,313,1342,331,1332,327
7949,games\10\10_14.mp4,102,1342,331,1332,327,1332,325
7950,games\10\10_14.mp4,103,1332,327,1332,325,1323,317
7951,games\10\10_14.mp4,104,1332,325,1323,317,1315,314
7952,games\10\10_14.mp4,105,1323,317,1315,314,1307,316
7953,games\10\10_14.mp4,106,1315,314,1307,316,1302,314
7954,games\10\10_14.mp4,107,1307,316,1302,314,1292,311
7955,games\10\10_14.mp4,108,1302,314,1292,311,1281,314
7956,games\10\10_14.mp4,109,1292,311,1281,314,1276,322
7957,games\10\10_14.mp4,110,1281,314,1276,322,1273,325
7958,games\10\10_14.mp4,111,1276,322,1273,325,1260,325
7959,games\10\10_14.mp4,112,1273,325,1260,325,1251,336
7960,games\10\10_14.mp4,113,1260,325,1251,336,1246,347
7961,games\10\10_14.mp4,114,1251,336,1246,347,1236,357
7962,games\10\10_14.mp4,115,1246,347,1236,357,1227,367
7963,games\10\10_14.mp4,116,1236,357,1227,367,1220,381
7964,games\10\10_14.mp4,117,1227,367,1220,381,1209,401
7965,games\10\10_14.mp4,118,1220,381,1209,401,1203,413
7966,games\10\10_14.mp4,119,1209,401,1203,413,1195,432
7967,games\10\10_14.mp4,120,1203,413,1195,432,1187,458
7968,games\10\10_14.mp4,121,1195,432,1187,458,1177,476
7969,games\10\10_14.mp4,122,1187,458,1177,476,1168,502
7970,games\10\10_14.mp4,123,1177,476,1168,502,1160,533
7971,games\10\10_14.mp4,124,1168,502,1160,533,1155,560
7972,games\10\10_14.mp4,125,1160,533,1155,560,1147,590
7973,games\10\10_14.mp4,126,1155,560,1147,590,1139,617
7974,games\10\10_14.mp4,127,1147,590,1139,617,1155,627
7975,games\10\10_14.mp4,128,1139,617,1155,627,1190,618
7976,games\10\10_14.mp4,129,1155,627,1190,618,1217,607
7977,games\10\10_14.mp4,130,1190,618,1217,607,1252,597
7978,games\10\10_14.mp4,131,1217,607,1252,597,1284,597
7979,games\10\10_14.mp4,132,1252,597,1284,597,0,0
7980,games\10\10_14.mp4,133,1284,597,0,0,0,0
7981,games\10\10_14.mp4,134,0,0,0,0,0,0
7982,games\10\10_14.mp4,135,0,0,0,0,0,0
7983,games\10\10_14.mp4,136,0,0,0,0,0,0
7984,games\10\10_14.mp4,137,0,0,0,0,0,0
7985,games\10\10_14.mp4,138,0,0,0,0,0,0
7986,games\10\10_14.mp4,139,0,0,0,0,0,0
7987,games\10\10_14.mp4,140,0,0,0,0,1320,502
7988,games\10\10_14.mp4,141,0,0,1320,502,1310,464
7989,games\10\10_14.mp4,142,1320,502,1310,464,1300,433
7990,games\10\10_14.mp4,143,1310,464,1300,433,1291,407
7991,games\10\10_14.mp4,144,1300,433,1291,407,1280,374
7992,games\10\10_14.mp4,145,1291,407,1280,374,1273,351
7993,games\10\10_14.mp4,146,1280,374,1273,351,1262,322
7994,games\10\10_14.mp4,147,1273,351,1262,322,1259,310
7995,games\10\10_14.mp4,148,1262,322,1259,310,1248,290
7996,games\10\10_14.mp4,149,1259,310,1248,290,1240,266
7997,games\10\10_14.mp4,150,1248,290,1240,266,1236,254
7998,games\10\10_14.mp4,151,1240,266,1236,254,1224,248
7999,games\10\10_14.mp4,152,1236,254,1224,248,1220,232
8000,games\10\10_14.mp4,153,1224,248,1220,232,1216,225
8001,games\10\10_14.mp4,154,1220,232,1216,225,1206,214
8002,games\10\10_14.mp4,155,1216,225,1206,214,1201,211
8003,games\10\10_14.mp4,156,1206,214,1201,211,1196,214
8004,games\10\10_14.mp4,157,1201,211,1196,214,1187,209
8005,games\10\10_14.mp4,158,1196,214,1187,209,1179,209
8006,games\10\10_14.mp4,159,1187,209,1179,209,1177,209
8007,games\10\10_14.mp4,160,1179,209,1177,209,1168,212
8008,games\10\10_14.mp4,161,1177,209,1168,212,1166,214
8009,games\10\10_14.mp4,162,1168,212,1166,214,1161,220
8010,games\10\10_14.mp4,163,1166,214,1161,220,1156,222
8011,games\10\10_14.mp4,164,1161,220,1156,222,1153,231
8012,games\10\10_14.mp4,165,1156,222,1153,231,1148,242
8013,games\10\10_14.mp4,166,1153,231,1148,242,1145,249
8014,games\10\10_14.mp4,167,1148,242,1145,249,1142,256
8015,games\10\10_14.mp4,168,1145,249,1142,256,1140,266
8016,games\10\10_14.mp4,169,1142,256,1140,266,1136,280
8017,games\10\10_14.mp4,170,1140,266,1136,280,1131,291
8018,games\10\10_14.mp4,171,1136,280,1131,291,1131,305
8019,games\10\10_14.mp4,172,1131,291,1131,305,1128,320
8020,games\10\10_14.mp4,173,1131,305,1128,320,1121,337
8021,games\10\10_14.mp4,174,1128,320,1121,337,1118,356
8022,games\10\10_14.mp4,175,1121,337,1118,356,1120,359
8023,games\10\10_14.mp4,176,1118,356,1120,359,1115,385
8024,games\10\10_14.mp4,177,1120,359,1115,385,1115,402
8025,games\10\10_14.mp4,178,1115,385,1115,402,1112,424
8026,games\10\10_14.mp4,179,1115,402,1112,424,1108,444
8027,games\10\10_14.mp4,180,1112,424,1108,444,1105,470
8028,games\10\10_14.mp4,181,1108,444,1105,470,1105,482
8029,games\10\10_14.mp4,182,1105,470,1105,482,1102,510
8030,games\10\10_15.mp4,0,1108,354,1123,351,1131,347
8031,games\10\10_15.mp4,1,1123,351,1131,347,1139,342
8032,games\10\10_15.mp4,2,1131,347,1139,342,1148,342
8033,games\10\10_15.mp4,3,1139,342,1148,342,1161,342
8034,games\10\10_15.mp4,4,1148,342,1161,342,1174,347
8035,games\10\10_15.mp4,5,1161,342,1174,347,1193,351
8036,games\10\10_15.mp4,6,1174,347,1193,351,1204,348
8037,games\10\10_15.mp4,7,1193,351,1204,348,1217,354
8038,games\10\10_15.mp4,8,1204,348,1217,354,1222,347
8039,games\10\10_15.mp4,9,1217,354,1222,347,1230,342
8040,games\10\10_15.mp4,10,1222,347,1230,342,1240,340
8041,games\10\10_15.mp4,11,1230,342,1240,340,1251,336
8042,games\10\10_15.mp4,12,1240,340,1251,336,1260,340
8043,games\10\10_15.mp4,13,1251,336,1260,340,1262,337
8044,games\10\10_15.mp4,14,1260,340,1262,337,1272,340
8045,games\10\10_15.mp4,15,1262,337,1272,340,1278,345
8046,games\10\10_15.mp4,16,1272,340,1278,345,1286,351
8047,games\10\10_15.mp4,17,1278,345,1286,351,1296,359
8048,games\10\10_15.mp4,18,1286,351,1296,359,1304,361
8049,games\10\10_15.mp4,19,1296,359,1304,361,1315,365
8050,games\10\10_16.mp4,0,0,0,0,0,0,0
8051,games\10\10_16.mp4,1,0,0,0,0,0,0
8052,games\10\10_16.mp4,2,0,0,0,0,0,0
8053,games\10\10_16.mp4,3,0,0,0,0,1456,46
8054,games\10\10_16.mp4,4,0,0,1456,46,1416,40
8055,games\10\10_16.mp4,5,1456,46,1416,40,1390,50
8056,games\10\10_16.mp4,6,1416,40,1390,50,1368,60
8057,games\10\10_16.mp4,7,1390,50,1368,60,1352,66
8058,games\10\10_16.mp4,8,1368,60,1352,66,1336,74
8059,games\10\10_16.mp4,9,1352,66,1336,74,1321,77
8060,games\10\10_16.mp4,10,1336,74,1321,77,1308,91
8061,games\10\10_16.mp4,11,1321,77,1308,91,1297,106
8062,games\10\10_16.mp4,12,1308,91,1297,106,1291,117
8063,games\10\10_16.mp4,13,1297,106,1291,117,1283,129
8064,games\10\10_16.mp4,14,1291,117,1283,129,1283,140
8065,games\10\10_16.mp4,15,1283,129,1283,140,1272,154
8066,games\10\10_16.mp4,16,1283,140,1272,154,1270,163
8067,games\10\10_16.mp4,17,1272,154,1270,163,1260,174
8068,games\10\10_16.mp4,18,1270,163,1260,174,1260,185
8069,games\10\10_16.mp4,19,1260,174,1260,185,1262,200
8070,games\10\10_16.mp4,20,1260,185,1262,200,1260,216
8071,games\10\10_16.mp4,21,1262,200,1260,216,1260,226
8072,games\10\10_16.mp4,22,1260,216,1260,226,1257,234
8073,games\10\10_16.mp4,23,1260,226,1257,234,1260,253
8074,games\10\10_16.mp4,24,1257,234,1260,253,1262,273
8075,games\10\10_16.mp4,25,1260,253,1262,273,1262,286
8076,games\10\10_16.mp4,26,1262,273,1262,286,1256,302
8077,games\10\10_16.mp4,27,1262,286,1256,302,1257,317
8078,games\10\10_16.mp4,28,1256,302,1257,317,1260,334
8079,games\10\10_16.mp4,29,1257,317,1260,334,1259,348
8080,games\10\10_16.mp4,30,1260,334,1259,348,1259,359
8081,games\10\10_16.mp4,31,1259,348,1259,359,1257,373
8082,games\10\10_16.mp4,32,1259,359,1257,373,1259,391
8083,games\10\10_16.mp4,33,1257,373,1259,391,1260,410
8084,games\10\10_16.mp4,34,1259,391,1260,410,0,0
8085,games\10\10_16.mp4,35,1260,410,0,0,0,0
8086,games\10\10_16.mp4,36,0,0,0,0,0,0
8087,games\10\10_16.mp4,37,0,0,0,0,0,0
8088,games\10\10_16.mp4,38,0,0,0,0,1244,430
8089,games\10\10_16.mp4,39,0,0,1244,430,1236,418
8090,games\10\10_16.mp4,40,1244,430,1236,418,1235,404
8091,games\10\10_16.mp4,41,1236,418,1235,404,1230,391
8092,games\10\10_16.mp4,42,1235,404,1230,391,1228,382
8093,games\10\10_16.mp4,43,1230,391,1228,382,0,0
8094,games\10\10_16.mp4,44,1228,382,0,0,0,0
8095,games\10\10_16.mp4,45,0,0,0,0,1209,348
8096,games\10\10_16.mp4,46,0,0,1209,348,1206,345
8097,games\10\10_16.mp4,47,1209,348,1206,345,1198,339
8098,games\10\10_16.mp4,48,1206,345,1198,339,1195,336
8099,games\10\10_16.mp4,49,1198,339,1195,336,1190,327
8100,games\10\10_16.mp4,50,1195,336,1190,327,1184,327
8101,games\10\10_16.mp4,51,1190,327,1184,327,1176,320
8102,games\10\10_16.mp4,52,1184,327,1176,320,1177,324
8103,games\10\10_16.mp4,53,1176,320,1177,324,1168,325
8104,games\10\10_16.mp4,54,1177,324,1168,325,1164,328
8105,games\10\10_16.mp4,55,1168,325,1164,328,1160,330
8106,games\10\10_16.mp4,56,1164,328,1160,330,1153,333
8107,games\10\10_16.mp4,57,1160,330,1153,333,1148,336
8108,games\10\10_16.mp4,58,1153,333,1148,336,1144,347
8109,games\10\10_16.mp4,59,1148,336,1144,347,1140,354
8110,games\10\10_16.mp4,60,1144,347,1140,354,1136,356
8111,games\10\10_16.mp4,61,1140,354,1136,356,1134,367
8112,games\10\10_16.mp4,62,1136,356,1134,367,1124,384
8113,games\10\10_16.mp4,63,1134,367,1124,384,1124,390
8114,games\10\10_16.mp4,64,1124,384,1124,390,1118,402
8115,games\10\10_16.mp4,65,1124,390,1118,402,1113,419
8116,games\10\10_16.mp4,66,1118,402,1113,419,1104,436
8117,games\10\10_16.mp4,67,1113,419,1104,436,1099,458
8118,games\10\10_16.mp4,68,1104,436,1099,458,1099,473
8119,games\10\10_16.mp4,69,1099,458,1099,473,1096,478
8120,games\10\10_16.mp4,70,1099,473,1096,478,1104,459
8121,games\10\10_16.mp4,71,1096,478,1104,459,1112,425
8122,games\10\10_16.mp4,72,1104,459,1112,425,1118,399
8123,games\10\10_16.mp4,73,1112,425,1118,399,1134,370
8124,games\10\10_16.mp4,74,1118,399,1134,370,1142,342
8125,games\10\10_16.mp4,75,1134,370,1142,342,1147,322
8126,games\10\10_16.mp4,76,1142,342,1147,322,1160,300
8127,games\10\10_16.mp4,77,1147,322,1160,300,1168,279
8128,games\10\10_16.mp4,78,1160,300,1168,279,1179,256
8129,games\10\10_16.mp4,79,1168,279,1179,256,1192,237
8130,games\10\10_16.mp4,80,1179,256,1192,237,1200,220
8131,games\10\10_16.mp4,81,1192,237,1200,220,1209,205
8132,games\10\10_16.mp4,82,1200,220,1209,205,1217,186
8133,games\10\10_16.mp4,83,1209,205,1217,186,1228,178
8134,games\10\10_16.mp4,84,1217,186,1228,178,1238,165
8135,games\10\10_16.mp4,85,1228,178,1238,165,1243,152
8136,games\10\10_16.mp4,86,1238,165,1243,152,1252,143
8137,games\10\10_16.mp4,87,1243,152,1252,143,1265,137
8138,games\10\10_16.mp4,88,1252,143,1265,137,1273,126
8139,games\10\10_16.mp4,89,1265,137,1273,126,1281,121
8140,games\10\10_16.mp4,90,1273,126,1281,121,1294,120
8141,games\10\10_16.mp4,91,1281,121,1294,120,1304,112
8142,games\10\10_16.mp4,92,1294,120,1304,112,1313,111
8143,games\10\10_16.mp4,93,1304,112,1313,111,1321,109
8144,games\10\10_16.mp4,94,1313,111,1321,109,1337,111
8145,games\10\10_16.mp4,95,1321,109,1337,111,1342,114
8146,games\10\10_16.mp4,96,1337,111,1342,114,1352,112
8147,games\10\10_16.mp4,97,1342,114,1352,112,1360,120
8148,games\10\10_16.mp4,98,1352,112,1360,120,1371,121
8149,games\10\10_16.mp4,99,1360,120,1371,121,1379,129
8150,games\10\10_16.mp4,100,1371,121,1379,129,1390,143
8151,games\10\10_16.mp4,101,1379,129,1390,143,1398,148
8152,games\10\10_16.mp4,102,1390,143,1398,148,1408,162
8153,games\10\10_16.mp4,103,1398,148,1408,162,1419,169
8154,games\10\10_16.mp4,104,1408,162,1419,169,1425,180
8155,games\10\10_16.mp4,105,1419,169,1425,180,1435,199
8156,games\10\10_16.mp4,106,1425,180,1435,199,1446,211
8157,games\10\10_16.mp4,107,1435,199,1446,211,1456,231
8158,games\10\10_16.mp4,108,1446,211,1456,231,1462,245
8159,games\10\10_16.mp4,109,1456,231,1462,245,1473,262
8160,games\10\10_16.mp4,110,1462,245,1473,262,1483,283
8161,games\10\10_16.mp4,111,1473,262,1483,283,1491,305
8162,games\10\10_16.mp4,112,1483,283,1491,305,1489,320
8163,games\10\10_16.mp4,113,1491,305,1489,320,1433,313
8164,games\10\10_16.mp4,114,1489,320,1433,313,1369,319
8165,games\10\10_16.mp4,115,1433,313,1369,319,1307,328
8166,games\10\10_16.mp4,116,1369,319,1307,328,1249,344
8167,games\10\10_16.mp4,117,1307,328,1249,344,1188,356
8168,games\10\10_16.mp4,118,1249,344,1188,356,1118,374
8169,games\10\10_16.mp4,119,1188,356,1118,374,1041,396
8170,games\10\10_16.mp4,120,1118,374,1041,396,961,425
8171,games\10\10_16.mp4,121,1041,396,961,425,865,473
8172,games\10\10_16.mp4,122,961,425,865,473,776,510
8173,games\10\10_16.mp4,123,865,473,776,510,670,558
8174,games\10\10_16.mp4,124,776,510,670,558,659,524
8175,games\10\10_16.mp4,125,670,558,659,524,691,467
8176,games\10\10_16.mp4,126,659,524,691,467,712,410
8177,games\10\10_16.mp4,127,691,467,712,410,736,356
8178,games\10\10_16.mp4,128,712,410,736,356,756,319
8179,games\10\10_16.mp4,129,736,356,756,319,784,260
8180,games\10\10_16.mp4,130,756,319,784,260,798,222
8181,games\10\10_16.mp4,131,784,260,798,222,816,189
8182,games\10\10_16.mp4,132,798,222,816,189,838,154
8183,games\10\10_16.mp4,133,816,189,838,154,859,128
8184,games\10\10_16.mp4,134,838,154,859,128,870,101
8185,games\10\10_16.mp4,135,859,128,870,101,889,74
8186,games\10\10_16.mp4,136,870,101,889,74,900,50
8187,games\10\10_16.mp4,137,889,74,900,50,916,29
8188,games\10\10_16.mp4,138,900,50,916,29,932,12
8189,games\10\10_16.mp4,139,916,29,932,12,947,10
8190,games\10\10_16.mp4,140,932,12,947,10,0,0
8191,games\10\10_16.mp4,141,947,10,0,0,0,0
8192,games\10\10_16.mp4,142,0,0,0,0,0,0
8193,games\10\10_16.mp4,143,0,0,0,0,0,0
8194,games\10\10_16.mp4,144,0,0,0,0,0,0
